loc,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva,wol
0,59.61,21,31,100,33.33,22,26,44.16,10,14,107.24,40,15,4,0,1
1,40.38,31,21,66.66,0,26,22,55.84,14,10,92.76,25,8,6,2,0
0,57.4,23,31,80,50,32,19,66.67,20,7,93.75,32,10,8,3,0
0,43.39,30,23,75,0,22,41,40.74,6,19,108.73,21,12,4,4,1
1,42.59,31,23,50,20,19,32,33.33,7,20,106.25,33,30,6,10,1
1,50,38,38,100,20,28,37,36.46,12,17,114.16,47,22,6,14,1
1,56.6,23,30,100,25,41,22,59.26,19,6,91.27,18,16,3,11,0
1,59.25,22,32,100,0,29,20,66.28,12,12,100,20,15,6,13,0
1,57.35,29,39,100,40,38,40,41.94,12,16,98.14,29,19,6,9,1
0,50,38,38,80,0,37,28,63.54,17,12,85.84,36,10,5,1,0
0,42.64,39,29,60,0,40,38,58.06,16,12,101.86,31,11,1,1,0
1,43.93,37,29,100,66.66,38,30,52.21,15,16,93.93,31,17,13,5,1
0,40.74,32,22,100,0,20,29,33.72,12,12,100,19,21,2,4,1
0,56.06,29,37,33.33,0,30,38,47.79,16,15,106.07,16,13,3,6,0
1,59.67,25,37,100,0,21,29,46.58,19,14,105.26,20,12,2,9,1
0,40.32,37,25,100,0,29,21,53.42,14,19,94.74,20,9,4,6,0
0,48.83,22,21,100,0,27,26,49.43,9,12,97.64,16,13,6,7,0
1,51.16,21,22,100,0,26,27,50.57,12,9,102.36,24,15,11,11,1
1,62.71,22,37,80,0,28,29,50.63,12,14,104.52,29,17,13,11,1
0,37.28,37,22,100,20,29,28,49.37,14,12,95.48,31,13,10,4,0
1,56.14,25,32,100,0,33,11,65.67,18,8,81.82,10,9,4,10,0
0,43.85,32,25,100,0,11,33,34.33,8,18,118.18,20,10,3,5,1
1,42.85,36,27,100,100,25,31,41.3,8,23,97.26,18,13,10,14,1
1,52.08,23,25,100,0,19,32,42.22,13,10,118.52,31,12,5,0,1
1,54.38,26,31,66.66,33.33,28,18,60.94,13,9,75.6,26,5,7,3,0
0,47.91,25,23,100,0,32,19,57.78,10,13,81.48,31,10,4,4,0
0,45.61,31,26,66.66,33.33,18,28,39.06,9,13,124.4,20,18,5,7,1
0,57.14,27,36,0,0,31,25,58.7,23,8,102.74,15,10,3,8,0
1,57.62,25,34,100,25,37,28,52.38,12,15,96.02,34,7,3,11,1
1,55.93,26,33,50,75,19,41,48.65,10,15,92.31,26,11,9,11,0
1,42.1,33,24,75,0,15,42,41.33,11,14,89.66,34,14,7,8,0
1,42.42,38,28,75,25,29,30,54.67,17,9,104.55,31,10,7,12,0
0,57.57,28,38,75,25,30,29,45.33,9,17,95.45,25,17,4,6,1
0,44.06,33,26,25,50,41,19,51.35,15,10,107.69,24,12,4,7,1
0,42.37,34,25,75,0,28,37,47.62,15,12,103.98,50,17,3,7,0
0,57.89,24,33,100,25,42,15,58.67,14,11,110.34,21,13,5,4,1
0,44.68,26,21,80,0,27,35,48.35,12,8,80.13,27,16,5,10,0
0,46.66,24,21,100,0,20,23,47.14,12,18,111.76,18,13,4,5,1
1,50.79,31,32,66.66,25,31,44,44.86,17,15,104,26,18,9,14,1
0,46.34,22,19,0,0,36,31,50.51,10,15,106.06,14,16,9,4,1
0,48.33,31,29,100,16.66,34,25,62.92,18,10,104,24,17,6,1,1
0,49.2,32,31,75,33.33,44,31,55.14,15,17,96,25,12,12,7,0
1,55.31,21,26,100,20,35,27,51.65,8,12,119.87,39,10,10,18,1
1,51.66,29,31,83.33,0,25,34,37.08,10,18,96,26,19,7,8,0
1,53.33,21,24,100,0,23,20,52.86,18,12,88.24,21,14,10,7,0
1,53.65,19,22,100,100,31,36,49.49,15,10,93.94,19,7,8,12,0
1,40.98,36,25,66.66,0,28,18,55.77,15,3,92.93,13,8,2,10,0
0,54.28,32,38,100,25,29,41,45.26,14,17,112.3,11,12,4,9,1
0,59.01,25,36,100,33.33,18,28,44.23,3,15,107.07,11,10,1,4,1
1,45.71,38,32,75,0,41,29,54.74,17,14,87.7,13,18,11,10,0
1,45.9,33,28,80,0,30,32,43.33,13,15,96.35,25,16,7,12,0
0,54.09,28,33,100,20,32,30,56.67,15,13,103.65,18,8,12,10,1
1,53.12,30,34,50,0,22,28,45,14,18,95.74,20,16,1,2,0
1,37.7,38,23,100,0,28,25,58.33,16,16,98.33,31,6,8,8,1
0,46.87,34,30,100,50,28,22,55,18,14,104.26,31,15,1,6,1
0,62.29,23,38,100,0,25,28,41.67,16,16,101.67,32,20,8,5,0
0,49.23,33,32,100,20,30,31,52.17,14,15,80.77,30,14,7,6,0
1,50.76,32,33,80,0,31,30,47.83,15,14,119.23,34,18,11,12,1
1,63.07,24,41,100,0,29,27,60.55,23,17,96.15,21,10,5,11,0
1,54.83,28,34,75,28.57,24,33,32.1,9,13,102.97,29,22,3,13,1
0,36.92,41,24,100,0,27,29,39.45,17,23,103.85,31,34,4,10,1
0,45.16,34,28,71.42,25,33,24,67.9,13,9,97.03,24,5,5,9,0
1,51.61,30,32,100,0,30,30,44.57,15,16,116.67,23,14,6,2,1
0,48.38,32,30,100,0,30,30,55.43,16,15,83.33,20,10,1,3,0
0,40.67,35,24,50,0,33,28,53.57,12,19,105.64,37,17,12,7,1
1,49.01,26,25,100,0,32,27,53.85,19,14,105.68,19,12,6,16,1
1,63.63,16,28,100,0,15,26,36.25,9,19,96,18,16,8,12,0
0,43.63,31,24,100,0,30,30,41.86,15,12,92,22,16,3,13,0
0,36.36,28,16,0,0,26,15,63.75,19,9,104,25,9,11,8,1
1,56.36,24,31,100,0,30,30,58.14,12,15,108,39,9,8,9,1
1,48.14,28,26,100,0,20,31,45.68,11,20,96.3,24,7,10,3,0
0,50.98,25,26,100,0,27,32,46.15,14,19,94.32,18,16,0,9,0
1,59.32,24,35,100,50,28,33,46.43,19,12,94.36,28,15,5,6,0
0,51.85,26,28,100,0,31,20,54.32,20,11,103.7,5,11,6,3,1
0,55.17,26,32,100,0,28,38,43.18,12,10,97.07,21,20,4,5,0
1,47.29,39,35,100,0,36,42,43.59,12,27,113.62,15,15,3,10,1
1,46.93,26,23,100,0,41,19,57.3,12,10,102.94,20,8,14,8,1
0,52.7,35,39,100,0,42,36,56.41,27,12,86.38,20,13,11,3,0
0,53.22,29,33,50,0,34,28,55.86,13,17,97.5,42,16,8,15,0
0,37.7,38,23,100,0,34,40,44.05,6,17,105.37,12,14,12,1,1
1,62.29,23,38,100,0,40,34,55.95,17,6,94.63,26,13,10,6,0
1,46.77,33,29,100,50,28,34,44.14,17,13,102.5,32,18,6,13,1
0,53.06,23,26,100,0,19,41,42.7,10,12,97.06,24,10,8,2,0
1,44.82,32,26,100,0,38,28,56.82,10,12,102.93,21,10,8,10,1
0,54.09,28,33,100,20,39,26,60.27,14,11,88.89,17,13,2,3,0
1,45.9,33,28,80,0,26,39,39.73,11,14,111.11,44,18,6,6,1
1,52.23,32,35,50,0,38,30,52,17,18,105.09,35,18,7,13,1
0,47.76,35,32,100,50,30,38,48,18,17,94.91,21,12,9,9,0
1,58.18,23,32,100,0,40,22,64.52,18,14,95.81,22,11,9,9,1
0,41.81,32,23,100,0,22,40,35.48,14,18,104.19,42,18,4,4,0
0,51.85,26,28,0,0,41,17,65.88,17,8,96.36,27,7,3,5,0
1,48.07,27,25,33.33,0,24,24,54.55,15,12,94.44,22,10,6,3,0
0,51.92,25,27,100,66.66,24,24,45.45,12,15,105.56,14,18,6,1,1
1,44.92,38,31,50,25,22,38,29.07,9,19,106.88,35,23,1,10,1
1,48.14,28,26,100,100,17,41,34.12,8,17,103.64,34,19,6,4,1
0,55.07,31,38,75,50,38,22,70.93,19,9,93.12,36,6,4,6,0
1,58.33,30,42,100,0,36,34,48.51,19,14,96.4,28,24,11,8,0
0,41.66,42,30,100,0,34,36,51.49,14,19,103.6,30,14,10,12,1
1,44.64,31,25,100,0,28,25,58.11,21,12,95.45,23,7,10,6,0
0,55.35,25,31,100,0,25,28,41.89,12,21,104.55,23,13,3,7,1
0,52.72,26,29,50,60,31,30,51.22,10,14,100.35,24,12,3,1,1
1,47.27,29,26,40,50,30,31,48.78,14,10,99.65,43,15,5,3,0
0,49.29,36,35,100,40,39,49,34.31,7,28,102.26,22,22,13,3,1
1,51.16,21,22,100,0,28,21,50,7,16,101.39,20,23,17,13,1
1,39.58,29,19,100,0,28,18,60.29,12,6,90.52,18,10,6,6,0
1,50.7,35,36,60,0,49,39,65.69,28,7,97.74,28,8,5,4,0
1,40.67,35,24,100,50,22,38,38.82,12,19,110.79,18,15,10,8,1
0,60.41,19,29,100,0,18,28,39.71,6,12,109.48,48,16,6,3,1
0,48.83,22,21,100,0,21,28,50,16,7,98.61,23,21,11,14,0
0,59.32,24,35,50,0,38,22,61.18,19,12,89.21,15,9,8,6,0
1,51.47,33,35,100,100,29,27,44.74,18,28,99.85,25,23,6,10,1
0,48.52,35,33,0,0,27,29,55.26,28,18,100.15,23,13,1,12,0
1,50,25,25,100,25,28,24,58.33,14,10,112,28,12,10,5,1
0,50,25,25,75,0,24,28,41.67,10,14,88,44,10,6,4,0
0,59.18,20,29,100,0,30,20,57.78,15,13,103.57,8,13,10,11,1
0,45.9,33,28,100,0,31,25,47.52,16,15,85.82,29,18,8,9,0
1,40.81,29,20,100,0,20,30,42.22,13,15,96.43,28,17,7,16,0
1,54.09,28,33,100,0,25,31,52.48,15,16,114.18,32,13,2,9,1
0,44.61,36,29,60,25,24,39,39.51,14,19,96.77,28,16,3,8,0
1,55.38,29,36,75,40,39,24,60.49,19,14,103.23,27,11,4,11,1
1,57.74,30,41,50,0,41,24,66.34,23,16,105.71,20,13,9,15,1
0,42.25,41,30,100,50,24,41,33.66,16,23,94.29,26,22,9,14,0
1,59.01,25,36,100,0,27,35,35,11,20,101.67,39,20,7,4,1
0,57.14,24,32,100,0,25,28,40.54,16,11,107.21,19,15,3,5,1
0,55.93,26,33,75,0,27,19,56.52,17,12,97.21,20,10,5,4,0
1,42.85,32,24,100,0,28,25,59.46,11,16,92.79,26,13,8,7,0
1,48.14,28,26,75,0,35,31,54.55,10,16,102.14,30,20,12,14,0
1,58.62,24,34,100,0,30,37,45.78,11,13,108.48,22,15,6,4,1
1,44.06,33,26,100,25,19,27,43.48,12,17,102.79,19,13,8,6,1
0,40.98,36,25,100,0,35,27,65,20,11,98.33,27,15,5,1,0
0,51.85,26,28,100,25,31,35,45.45,16,10,97.86,23,22,9,7,1
0,41.37,34,24,100,0,37,30,54.22,13,11,91.52,19,7,6,5,0
1,50,27,27,100,20,28,23,51.43,12,11,111.54,26,10,16,8,1
0,52.08,23,25,100,0,23,14,54.29,15,12,75,32,9,4,9,0
0,50,27,27,80,0,23,28,48.57,11,12,88.46,22,12,8,3,0
0,49.2,32,31,100,0,22,36,42.31,12,17,105.79,43,9,9,7,1
1,50.79,31,32,100,0,36,22,57.69,17,12,94.21,21,9,12,9,0
1,47.91,25,23,100,0,14,23,45.71,12,15,125,31,9,3,8,1
0,54.54,25,30,0,0,34,24,60.44,12,7,92.89,22,16,4,9,0
1,45.45,30,25,100,100,24,34,39.56,7,12,107.11,13,27,8,16,1
0,57.4,23,31,100,0,30,45,38.1,10,15,117.86,22,21,14,1,1
0,54.23,27,32,100,50,38,39,57.69,18,17,102.31,17,13,6,8,1
1,54.68,29,35,66.66,0,38,36,44.87,11,18,112,23,20,9,1,1
0,49.12,29,28,100,0,31,28,41.58,11,16,105.39,29,18,3,5,1
0,54.9,23,28,100,0,40,26,58,17,17,96,18,14,7,4,0
1,42.59,31,23,100,0,45,30,61.9,15,10,82.14,24,11,10,6,0
0,44,28,22,100,0,36,22,52.81,9,9,97.69,14,16,8,6,0
0,45.31,35,29,100,33.33,36,38,55.13,18,11,88,17,6,3,5,0
1,56,22,28,100,0,22,36,47.19,9,9,102.31,28,15,9,12,1
1,45.09,28,23,100,0,26,40,42,17,17,104,25,13,6,8,1
1,45.76,32,27,50,0,39,38,42.31,17,18,97.69,20,18,11,6,0
1,50.87,28,29,100,0,28,31,58.42,16,11,94.61,35,13,5,7,0
0,62.29,23,38,100,60,39,21,52.94,18,11,106.14,11,11,7,12,1
1,37.7,38,23,40,0,21,39,47.06,11,18,93.86,24,13,8,8,0
1,56.25,28,36,100,40,33,33,44.21,16,17,100.76,21,22,9,13,1
1,55.35,25,31,100,0,34,17,50.72,16,9,95.38,28,13,5,9,1
1,56.25,28,36,100,75,39,27,58.95,21,16,104.4,31,9,13,4,1
0,44.64,31,25,100,0,17,34,49.28,9,16,104.62,20,10,5,8,0
0,43.75,36,28,25,0,27,39,41.05,16,21,95.6,44,13,1,6,0
0,43.75,36,28,60,0,33,33,55.79,17,16,99.24,38,10,4,5,0
0,50.81,30,31,0,0,25,27,57.65,17,13,100,24,6,1,6,0
1,49.18,31,30,0,100,27,25,42.35,13,17,100,22,15,1,11,1
0,50.76,32,33,100,66.66,25,41,41.49,16,17,93.94,26,14,9,3,1
1,49.23,33,32,33.33,0,41,25,58.51,17,16,106.06,13,12,7,9,0
1,40.35,34,23,100,25,20,29,49.28,11,11,82.35,32,19,6,7,0
0,59.64,23,34,75,0,29,20,50.72,11,11,117.65,15,17,3,2,1
1,54.16,22,26,100,100,39,25,58.72,18,7,98.81,23,19,14,13,1
1,58.33,25,35,100,33.33,38,26,56.7,15,19,98.68,14,16,6,9,1
1,51.51,32,34,66.66,50,34,19,62.34,16,12,78.45,19,15,6,7,0
1,51.85,26,28,100,0,50,47,50.41,13,15,101.72,33,17,4,5,1
0,41.37,34,24,100,0,40,31,51,21,11,93.26,33,9,6,3,0
0,48.14,28,26,100,0,47,50,49.59,15,13,98.28,26,8,8,10,0
0,48.48,34,32,50,33.33,19,34,37.66,12,16,121.55,33,20,7,8,1
0,45.83,26,22,0,0,25,39,41.28,7,18,101.19,17,16,5,9,0
0,41.66,35,25,66.66,0,26,38,43.3,19,15,101.32,25,14,7,8,0
1,58.62,24,34,100,0,31,40,49,11,21,106.74,49,13,7,7,1
0,43.75,36,28,66.66,0,19,29,50,19,13,98.25,16,13,4,11,0
1,48.27,30,28,50,0,26,30,45.45,15,20,92.31,30,14,10,19,0
1,58.06,26,36,0,33.33,35,25,44.14,17,21,98.57,17,27,10,18,1
1,59.67,25,37,100,0,40,27,54.02,23,16,96.16,24,13,14,6,1
1,33.89,39,20,100,0,20,34,42.72,14,24,117.93,25,12,10,13,1
1,46.29,29,25,66.66,50,20,24,55,13,19,111.11,20,7,7,5,1
0,53.7,25,29,50,33.33,24,20,45,19,13,88.89,25,4,3,5,0
0,41.93,36,26,66.66,0,25,35,55.86,21,17,101.43,20,11,7,7,0
0,66.1,20,39,0,0,34,20,57.28,24,14,82.08,26,15,8,11,0
1,56.25,28,36,100,33.33,29,19,50,13,19,101.75,12,19,6,12,1
0,40.32,37,25,100,0,27,40,45.98,16,23,103.84,46,17,8,9,0
0,51.72,28,30,100,50,30,26,54.55,20,15,107.69,21,14,9,8,1
1,48.38,32,30,100,0,25,24,43.9,19,16,86.58,14,16,2,12,0
0,45.28,29,24,100,50,21,25,33.33,9,12,105.98,21,21,8,6,1
0,51.61,30,32,100,0,24,25,56.1,16,19,113.42,24,13,8,0,1
1,42,29,21,100,0,35,28,50.98,17,11,99.68,28,25,6,7,1
1,54.71,24,29,50,0,25,21,66.67,12,9,94.02,24,7,6,10,0
0,58,21,29,100,0,28,35,49.02,11,17,100.32,20,15,3,4,0
1,44.77,37,30,0,0,26,31,44.68,17,21,92,29,13,7,8,0
0,55.22,30,37,100,0,31,26,55.32,21,17,108,14,15,5,6,1
1,43.85,32,25,71.42,25,34,29,45.45,10,13,100,24,18,8,11,1
0,46.03,34,29,100,0,30,18,65.79,21,15,95.88,28,7,5,1,0
1,53.96,29,34,100,0,18,30,34.21,15,21,104.12,21,14,7,7,1
0,56.14,25,32,75,28.57,29,34,54.55,13,10,100,16,21,4,8,0
1,35.41,31,17,100,50,15,40,42.31,13,16,99.8,34,16,7,18,0
0,64.58,17,31,50,0,40,15,57.69,16,13,100.2,22,16,10,6,1
0,43.33,34,26,100,0,26,34,46,14,18,123.47,11,12,4,7,1
1,56.66,26,34,0,0,34,26,54,18,14,76.53,29,14,1,8,0
1,45.83,26,22,100,33.33,24,23,52.44,12,11,113.04,38,16,7,13,1
0,54.16,22,26,66.66,0,23,24,47.56,11,12,86.96,28,8,3,11,0
0,50.79,31,32,50,0,29,34,41.8,19,16,103.84,31,27,12,12,0
1,49.2,32,31,100,50,34,29,58.2,16,19,96.16,19,16,8,23,1
0,56.66,26,34,66.66,25,26,30,36.92,8,16,105.88,28,15,3,1,0
1,43.33,34,26,75,33.33,30,26,63.08,16,8,94.12,24,6,8,3,1
1,47.54,32,29,75,50,23,38,38.75,12,12,112.5,33,14,13,4,0
0,46.29,29,25,75,100,31,28,53.01,17,14,95.08,11,13,2,3,0
1,48.48,34,32,80,0,31,23,57.89,17,10,87.5,41,13,5,12,0
1,53.7,25,29,0,25,28,31,46.99,14,17,104.92,23,13,6,4,1
0,52.45,29,32,50,25,38,23,61.25,12,12,87.5,19,10,2,3,1
0,51.51,32,34,100,20,23,31,42.11,10,17,112.5,27,18,11,8,1
1,49.2,32,31,100,50,26,34,42.37,17,19,109.09,23,24,5,18,1
0,50.79,31,32,50,0,34,26,57.63,19,17,90.91,42,16,4,16,0
0,61.29,24,38,100,0,28,35,46.91,11,15,110.12,22,17,3,8,1
1,38.7,38,24,100,0,35,28,53.09,15,11,89.88,29,16,8,15,0
1,54.38,26,31,100,0,24,34,54.84,16,15,100,15,18,9,4,1
1,63.93,22,39,100,0,27,35,51.22,12,15,108.7,30,18,5,4,1
0,44,28,22,0,0,34,22,63.16,16,11,97.15,24,13,8,11,0
0,45.61,31,26,100,0,34,24,45.16,15,16,100,7,17,6,8,0
0,36.06,39,22,100,0,35,27,48.78,15,12,91.3,12,13,2,0,0
1,56,22,28,100,100,22,34,36.84,11,16,102.85,33,20,9,10,1
1,51.85,26,28,80,0,25,25,50,14,10,110.98,26,12,9,12,1
1,55.35,25,31,100,25,26,24,52.86,18,15,88.89,25,10,5,2,0
0,43.54,35,27,50,25,33,33,58.51,18,12,100.43,27,13,8,2,0
0,44.64,31,25,75,0,24,26,47.14,15,18,111.11,27,12,8,7,1
0,48.14,28,26,100,20,25,25,50,10,14,89.02,18,9,9,5,0
1,56.45,27,35,75,50,33,33,41.49,12,18,99.57,26,18,7,13,1
1,33.89,39,20,100,25,33,25,56.57,11,14,91.66,21,11,7,10,0
0,66.1,20,39,75,0,25,33,43.43,14,11,108.34,13,20,12,7,1
0,43.54,35,27,60,25,40,40,48.15,14,9,104.4,27,8,7,1,0
0,56.25,28,36,100,0,30,25,55.32,16,14,90.6,24,16,3,9,0
0,41.37,34,24,50,0,24,29,49.44,15,16,95.45,20,16,5,5,0
1,57.4,23,31,100,0,24,27,46.36,12,19,108.33,14,23,9,10,1
1,56.45,27,35,75,40,40,40,51.85,9,14,95.6,15,6,7,3,1
1,58.62,24,34,100,50,29,24,50.56,16,15,104.55,32,18,9,10,1
1,43.75,36,28,100,0,25,30,44.68,14,16,109.4,28,17,9,17,1
0,42.59,31,23,0,0,27,24,53.64,19,12,91.67,14,16,8,10,0
0,33.92,37,19,0,0,20,43,36.45,15,19,92.68,23,14,1,2,0
0,57.5,17,23,0,0,33,20,52.75,14,7,92.59,25,14,10,3,0
1,53.84,30,35,100,100,36,36,47.12,10,13,92.99,13,26,6,7,0
0,46.15,35,30,0,0,36,36,52.88,13,10,107.01,31,13,3,8,1
0,47.05,36,32,66.66,0,40,22,65.59,23,14,102.94,11,12,3,5,1
1,41.66,35,25,66.66,25,36,22,56.52,14,15,105.29,38,17,15,22,1
0,57.4,23,31,100,50,29,38,45.98,12,15,113.4,14,8,9,9,1
1,42.59,31,23,50,0,38,29,54.02,15,12,86.6,20,6,3,13,0
1,66.07,19,37,100,0,43,20,63.55,19,15,107.32,24,13,7,4,1
0,58.33,25,35,75,33.33,22,36,43.48,15,14,94.71,34,18,10,14,0
1,52.94,32,36,100,33.33,22,40,34.41,14,23,97.06,26,18,2,2,0
1,42.5,23,17,100,0,20,33,47.25,7,14,107.41,14,15,18,6,1
0,56.52,30,39,66.66,20,30,27,53.16,14,16,94.09,23,12,3,9,0
0,42.85,36,27,100,0,27,37,41.11,12,17,105.6,15,13,2,4,0
1,43.47,39,30,80,33.33,27,30,46.84,16,14,105.91,14,19,5,10,1
1,57.14,27,36,100,0,37,27,58.89,17,12,94.4,10,11,4,10,1
0,37.14,44,26,75,16.66,28,41,42.31,16,14,104.62,21,16,6,6,1
1,62.85,26,44,83.33,25,41,28,57.69,14,16,95.38,33,14,9,6,0
0,49.18,31,30,66.66,0,22,29,56.25,16,12,91.67,24,13,11,13,0
1,50.81,30,31,100,33.33,29,22,43.75,12,16,108.33,16,30,12,8,1
0,33.33,34,17,80,0,14,25,56.67,10,11,102.45,17,9,2,9,0
1,49.2,32,31,100,0,35,16,54.93,22,16,107.41,18,16,8,7,1
0,50.79,31,32,100,0,16,35,45.07,16,22,92.59,22,12,6,3,0
1,66.66,17,34,100,20,25,14,43.33,11,10,97.55,15,17,8,7,1
0,62.12,25,41,0,33.33,31,34,50.89,23,18,110.22,23,20,5,3,1
1,37.87,41,25,66.66,100,34,31,49.11,18,23,89.78,27,18,5,13,0
0,49.01,26,25,100,50,35,39,49.61,15,14,105.59,31,25,12,1,1
0,51.92,25,27,100,0,31,22,39.13,10,18,102.5,18,26,14,11,1
0,61.4,22,35,66.66,0,42,31,60.68,20,12,96.93,30,15,8,16,0
1,56.6,23,30,0,0,43,19,62.07,20,8,84.21,22,9,6,3,0
1,50.98,25,26,50,0,39,35,50.39,14,15,94.41,30,15,8,8,0
1,48.07,27,25,100,0,22,31,60.87,18,10,97.5,22,11,6,9,0
1,51.61,30,32,100,0,34,17,64.84,18,11,100,14,16,9,7,1
1,44.44,35,28,100,0,25,37,36.84,16,20,105.26,31,16,4,7,1
0,48.38,32,30,100,0,17,34,35.16,11,18,100,36,27,6,3,0
0,43.39,30,23,100,0,19,43,37.93,8,20,115.79,14,10,4,4,1
0,55.55,28,35,100,0,37,25,63.16,20,16,94.74,21,16,3,2,0
1,38.59,35,22,100,33.33,31,42,39.32,12,20,103.07,30,20,9,17,1
0,47.36,30,27,100,0,34,14,69.05,18,6,91.76,20,13,11,6,0
1,50.87,28,29,100,33.33,26,42,42.55,9,17,101.11,36,12,10,16,0
0,49.12,29,28,66.66,0,42,26,57.45,17,9,98.89,26,13,5,12,1
1,52.63,27,30,100,0,14,34,30.95,6,18,108.24,28,15,4,15,1
1,50.63,39,40,100,0,27,39,56.52,20,15,99.6,34,12,5,14,0
1,56.25,28,36,75,0,26,26,52.78,16,16,108.04,19,15,6,6,1
0,38.33,37,23,66.66,40,35,30,54.44,16,13,98.57,20,10,3,2,1
0,50.68,36,37,100,0,36,25,56.94,25,19,92.9,20,9,4,2,1
1,62.85,26,44,66.66,0,29,25,67.5,19,14,103.27,25,8,4,8,1
0,49.36,40,39,100,0,39,27,43.48,15,20,100.4,30,20,5,11,1
0,43.75,36,28,100,25,26,26,47.22,16,16,91.96,15,13,7,7,0
0,37.14,44,26,100,33.33,25,29,32.5,14,19,96.73,22,19,5,8,0
1,49.31,37,36,100,0,25,36,43.06,19,25,107.1,21,8,9,8,0
1,61.66,23,37,60,33.33,30,35,45.56,13,16,101.43,27,10,7,3,0
1,43.13,29,22,0,33.33,35,28,53.77,15,15,100,35,15,2,8,1
0,56.86,22,29,66.66,100,28,35,46.23,15,15,100,33,19,1,2,0
1,53.44,27,31,80,33.33,24,25,51.28,13,8,105.88,35,11,11,9,1
0,46.55,31,27,66.66,20,25,24,48.72,8,13,94.12,18,15,3,6,0
0,48.07,27,25,50,33.33,24,32,54.44,7,15,101.26,27,11,5,7,1
1,51.92,25,27,66.66,50,32,24,45.56,15,7,98.74,47,23,6,7,0
1,56.89,25,33,66.66,20,28,30,43.9,14,16,97.35,28,18,19,9,0
1,47.05,36,32,100,33.33,17,38,37.5,10,23,106.88,16,20,8,10,1
0,43.1,33,25,80,33.33,30,28,56.1,16,14,102.65,15,10,12,2,1
0,52.94,32,36,66.66,0,38,17,62.5,23,10,93.12,16,14,7,7,0
1,52.45,29,32,80,33.33,34,21,64,22,15,92.86,24,13,4,8,0
0,51.72,28,30,50,0,26,37,52.17,18,12,100,16,11,11,9,0
0,47.54,32,29,66.66,20,21,34,36,15,22,107.14,13,14,3,9,1
1,48.27,30,28,100,50,37,26,47.83,12,18,100,34,18,10,15,1
0,51.28,19,20,100,0,25,19,64.1,11,6,115,27,10,8,6,1
1,48.71,20,19,100,0,19,25,35.9,6,11,85,31,18,6,13,0
1,57.44,20,27,100,0,25,18,46.25,12,11,105.88,19,16,6,8,1
0,41.17,40,28,0,33.33,23,24,49.33,23,14,91.27,17,11,4,9,0
0,49.12,29,28,66.66,33.33,18,39,23.91,3,24,107.69,20,31,3,19,1
1,50.87,28,29,66.66,33.33,39,18,76.09,24,3,92.31,21,9,7,12,0
1,45.45,30,25,100,0,13,33,30,12,21,119.51,38,31,3,16,1
1,58.82,28,40,66.66,100,24,23,50.67,14,23,108.73,16,14,8,4,1
0,54.54,25,30,100,0,33,13,70,21,12,80.49,31,14,3,8,0
0,42.55,27,20,100,0,18,25,53.75,11,12,94.12,11,8,3,4,0
0,47.69,34,31,75,33.33,35,31,60.4,24,10,85.39,47,13,10,15,0
1,52.3,31,34,66.66,25,31,35,39.6,10,24,114.61,28,24,5,9,1
0,55.1,22,27,50,0,32,32,50.57,8,11,99.5,42,13,6,9,0
1,44.89,27,22,100,50,32,32,49.43,11,8,100.5,32,18,8,7,1
0,60,24,36,75,0,33,24,58.11,20,9,94.44,11,14,3,2,0
1,55.81,19,24,100,0,20,13,67.8,16,9,90,36,6,6,21,0
1,40,36,24,100,25,24,33,41.89,9,20,105.56,18,16,6,3,1
0,44.18,24,19,100,0,13,20,32.2,9,16,110,35,10,2,5,1
1,48.07,27,25,50,0,34,23,48.89,12,15,82.52,26,15,7,7,0
1,43.39,30,23,100,0,35,25,54.46,13,14,92.07,23,20,12,9,0
1,46.26,36,31,100,0,28,25,51.22,24,18,114.68,20,12,15,4,1
0,56.6,23,30,100,0,25,35,45.54,14,13,107.93,18,21,5,10,1
0,53.73,31,36,100,0,25,28,48.78,18,24,85.32,25,11,4,3,0
0,51.92,25,27,100,50,23,34,51.11,15,12,117.48,18,16,4,9,1
1,40.42,28,19,75,0,31,24,64.79,11,3,65.89,35,6,8,15,0
0,59.57,19,28,100,25,24,31,35.21,3,11,134.11,15,17,6,20,1
1,44.26,34,27,100,0,28,29,50.94,19,21,96.71,34,15,6,7,0
0,39.34,37,24,100,0,21,40,43.02,10,20,111.11,33,10,2,8,1
0,55.73,27,34,0,0,29,28,49.06,21,19,103.29,33,17,5,6,1
1,60.65,24,37,100,0,40,21,56.98,20,10,88.89,37,13,4,10,0
0,58.73,26,37,80,50,34,36,46.84,12,14,102.31,31,16,3,10,0
0,46.93,26,23,100,33.33,25,20,46.05,10,13,116.67,18,18,3,5,1
0,49.23,33,32,100,50,29,27,48.1,18,14,102.53,17,20,3,7,1
1,52.23,32,35,100,25,34,32,59.49,18,8,90.48,50,6,7,2,0
1,53.06,23,26,66.66,0,20,25,53.95,13,10,83.33,37,15,6,12,0
0,46.77,33,29,100,50,24,45,33.98,13,21,102.76,12,24,5,4,1
0,45.76,32,27,75,33.33,22,23,57.33,14,10,71.43,20,14,5,7,0
1,54.23,27,32,66.66,25,23,22,42.67,10,14,128.57,24,20,10,7,1
0,56.6,23,30,50,66.66,22,18,47.06,11,14,105.56,24,14,13,4,1
1,53.22,29,33,50,0,45,24,66.02,21,13,97.24,19,6,9,10,0
