gameID,tm,oppTm,wol,loc,ga,gf,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva
2013020144,NSH,WPG,1,1,2,3,66.1,20,39,100.0,50.0,33,36,45.05,16,10,96.95,23,21,6,14
2013020141,PHI,NYR,1,1,1,2,47.27,29,26,100.0,0.0,27,31,37.5,11,14,101.99,22,17,6,15
2013020145,MIN,CAR,1,1,1,3,61.01,23,36,80.0,40.0,27,28,49.38,14,13,105.88,11,14,5,6
2013020145,CAR,MIN,0,0,3,1,38.98,36,23,60.0,20.0,28,27,50.62,13,14,94.12,24,13,4,2
2013020139,BOS,SJS,1,1,1,2,57.89,24,33,100.0,0.0,17,39,35.92,14,21,111.59,30,18,12,6
2013020144,WPG,NSH,0,0,3,2,33.89,39,20,50.0,0.0,36,33,54.95,10,16,103.05,24,10,12,6
2013020140,NJD,VAN,0,1,2,2,43.1,33,25,100.0,33.33,30,21,59.09,15,12,92.41,27,4,9,12
2013020139,SJS,BOS,0,0,2,1,42.1,33,24,100.0,0.0,39,17,64.08,21,14,88.41,17,13,8,3
2013020140,VAN,NJD,1,0,2,2,56.89,25,33,66.66,0.0,21,30,40.91,12,15,107.59,23,6,9,6
2013020141,NYR,PHI,0,0,2,1,52.72,26,29,100.0,0.0,31,27,62.5,14,11,98.01,24,12,9,6
2013020138,BUF,BOS,0,1,5,2,49.05,27,26,75.0,33.33,16,34,46.03,10,10,92.69,23,18,8,7
2013020138,BOS,BUF,1,0,2,5,50.94,26,27,66.66,25.0,34,16,53.97,10,10,107.31,5,10,1,5
2013020137,DET,OTT,0,1,6,1,56.92,28,37,33.33,33.33,32,28,50.0,15,14,84.0,27,11,12,14
2013020137,OTT,DET,1,0,1,6,43.07,37,28,66.66,66.66,28,32,50.0,14,15,116.0,25,11,7,7
2013020133,FLA,CHI,0,1,2,2,44.26,34,27,50.0,0.0,22,29,45.37,13,15,106.53,34,27,13,11
2013020132,EDM,MTL,1,0,3,4,33.89,39,20,50.0,0.0,32,32,40.78,16,14,108.87,32,30,3,8
2013020132,MTL,EDM,0,1,4,3,66.1,20,39,100.0,50.0,32,32,59.22,14,16,91.13,25,18,8,6
2013020133,CHI,FLA,1,0,2,2,55.73,27,34,100.0,50.0,29,22,54.63,15,13,93.47,19,13,2,4
2013020129,ANA,TOR,0,0,4,2,61.19,26,41,66.66,0.0,25,23,59.04,17,14,95.83,20,14,5,13
2013020135,WSH,WPG,1,0,4,4,41.97,47,34,100.0,20.0,32,47,44.19,16,15,104.82,25,13,1,9
2013020130,VAN,NYI,1,0,4,5,55.0,27,33,50.0,0.0,33,32,52.73,17,13,110.46,22,17,12,3
2013020130,NYI,VAN,0,1,5,4,45.0,33,27,100.0,50.0,32,33,47.27,13,17,89.54,36,20,9,12
2013020136,PHX,CGY,1,1,2,4,58.33,25,35,100.0,33.33,33,24,53.61,15,14,97.14,31,15,10,7
2013020134,NSH,MIN,0,0,2,0,55.35,25,31,100.0,0.0,16,29,39.39,20,15,95.83,15,21,4,2
2013020135,WPG,WSH,0,1,4,4,58.02,34,47,80.0,0.0,47,32,55.81,15,16,95.18,28,9,9,10
2013020129,TOR,ANA,1,1,2,4,38.8,41,26,100.0,33.33,23,25,40.96,14,17,104.17,39,21,11,17
2013020131,NJD,CBJ,0,0,4,1,42.62,35,26,66.66,25.0,25,24,58.33,12,16,88.89,17,13,2,1
2013020134,MIN,NSH,1,1,0,2,44.64,31,25,100.0,0.0,29,16,60.61,15,20,104.17,16,19,10,5
2013020136,CGY,PHX,0,0,4,2,41.66,35,25,66.66,0.0,24,33,46.39,14,15,102.86,28,14,5,2
2013020131,CBJ,NJD,1,1,1,4,57.37,26,35,75.0,33.33,24,25,41.67,16,12,111.11,30,14,6,3
2013020126,DET,SJS,0,1,0,0,43.75,36,28,100.0,0.0,24,27,60.56,21,17,100.0,28,14,9,10
2013020127,COL,PIT,1,0,0,1,37.25,32,19,100.0,0.0,14,34,34.33,9,14,109.09,28,22,3,1
2013020126,SJS,DET,1,0,0,0,56.25,28,36,100.0,0.0,27,24,39.44,17,21,100.0,13,11,1,6
2013020127,PIT,COL,0,1,1,0,62.74,19,32,100.0,0.0,34,14,65.67,14,9,90.91,16,11,4,6
2013020128,CGY,LAK,1,0,2,3,36.23,44,25,66.66,50.0,25,29,41.46,14,14,100.0,25,17,4,5
2013020128,LAK,CGY,0,1,3,2,63.76,25,44,50.0,33.33,29,25,58.54,14,14,100.0,35,9,3,14
2013020124,NSH,WPG,1,0,1,3,55.17,26,32,100.0,0.0,26,39,35.29,7,20,107.41,13,18,9,7
2013020124,WPG,NSH,0,1,3,1,44.82,32,26,100.0,0.0,39,26,64.71,20,7,92.6,23,4,7,13
2013020123,VAN,CBJ,0,0,3,1,56.66,26,34,100.0,33.33,38,29,62.67,18,9,88.24,21,8,3,3
2013020123,CBJ,VAN,1,1,1,3,43.33,34,26,66.66,0.0,29,38,37.33,9,18,111.76,34,15,8,5
2013020125,ANA,DAL,1,1,3,6,43.24,42,32,75.0,40.0,47,36,48.94,13,17,102.41,28,13,10,6
2013020125,DAL,ANA,0,0,6,3,56.75,32,42,60.0,25.0,36,47,51.06,17,13,97.59,31,11,4,10
2013020122,LAK,DAL,1,1,2,5,52.23,32,35,100.0,33.33,34,29,61.11,13,15,102.48,50,6,6,11
2013020122,DAL,LAK,0,0,5,2,47.76,35,32,66.66,0.0,29,34,38.89,15,13,97.52,29,18,2,14
2013020116,NJD,NYR,1,1,0,4,50.84,29,30,100.0,25.0,19,22,45.28,13,16,118.75,25,9,12,13
2013020113,NSH,MTL,1,0,1,2,53.84,30,35,100.0,16.66,37,29,53.85,11,12,99.3,10,18,6,9
2013020114,BOS,TBL,1,0,0,5,50.79,31,32,100.0,0.0,22,23,47.27,9,20,138.46,16,8,5,8
2013020117,NYI,CAR,0,1,4,3,54.71,24,29,66.66,40.0,25,23,46.15,12,16,84.21,13,13,4,9
2013020112,COL,BUF,1,0,2,4,47.69,34,31,100.0,33.33,26,30,46.67,20,18,104.94,18,12,1,8
2013020112,BUF,COL,0,1,4,2,52.3,31,34,66.66,0.0,30,26,53.33,18,20,95.06,29,7,4,7
2013020114,TBL,BOS,0,1,5,0,49.2,32,31,100.0,0.0,23,22,52.73,20,9,61.54,28,14,9,7
2013020115,FLA,MIN,1,1,1,1,53.62,32,37,80.0,20.0,22,31,43.86,11,18,100.0,28,14,7,3
2013020118,CBJ,WSH,0,0,4,1,55.93,26,33,50.0,0.0,38,39,50.45,11,13,96.69,27,15,6,11
2013020113,MTL,NSH,0,1,2,1,46.15,35,30,83.33,0.0,29,37,46.15,12,11,100.7,23,10,7,4
2013020116,NYR,NJD,0,0,4,0,49.15,30,29,75.0,0.0,22,19,54.72,16,13,81.25,24,4,3,7
2013020115,MIN,FLA,0,0,1,1,46.37,37,32,80.0,20.0,31,22,56.14,18,11,100.0,22,3,1,4
2013020117,CAR,NYI,1,0,3,4,45.28,29,24,60.0,33.33,23,25,53.85,16,12,115.79,7,16,4,3
2013020118,WSH,CBJ,1,1,1,4,44.06,33,26,100.0,50.0,39,38,49.55,13,11,103.31,28,12,11,9
2013020121,SJS,CGY,1,1,3,6,57.14,30,40,83.33,33.33,36,19,61.11,7,11,103.39,14,21,12,12
2013020121,CGY,SJS,0,0,6,3,42.85,40,30,66.66,16.66,19,36,38.89,11,7,96.61,18,23,5,12
2013020120,DET,PHX,0,0,5,2,45.76,32,27,100.0,0.0,33,33,47.78,15,18,88.96,21,17,5,3
2013020119,CHI,TOR,1,1,1,3,55.55,24,30,80.0,33.33,40,20,64.1,10,9,106.67,19,14,4,3
2013020120,PHX,DET,1,1,2,5,54.23,27,32,100.0,0.0,33,33,52.22,18,15,111.04,33,8,8,2
2013020119,TOR,CHI,0,0,3,1,44.44,30,24,66.66,20.0,20,40,35.9,9,10,93.33,25,15,7,1
2013020111,OTT,EDM,0,1,3,1,58.62,24,34,100.0,0.0,36,21,73.44,6,12,91.02,32,5,6,4
2013020111,EDM,OTT,1,0,1,3,41.37,34,24,100.0,0.0,21,36,26.56,12,6,108.98,16,16,4,8
2013020110,VAN,PIT,0,0,3,3,43.63,31,24,75.0,0.0,39,28,57.45,9,11,99.48,21,20,6,2
2013020110,PIT,VAN,1,1,3,3,56.36,24,31,100.0,25.0,28,39,42.55,11,9,100.52,28,15,2,5
2013020109,PHX,ANA,0,0,2,2,61.42,27,43,100.0,0.0,32,39,43.59,11,15,101.83,26,20,6,14
2013020108,STL,WPG,0,0,3,3,55.0,27,33,100.0,0.0,32,29,48.11,12,19,99.17,21,21,3,11
2013020109,ANA,PHX,1,1,2,2,38.57,43,27,100.0,0.0,39,32,56.41,15,11,98.17,19,15,5,14
2013020108,WPG,STL,1,1,3,3,45.0,33,27,100.0,0.0,29,32,51.89,19,12,100.83,28,18,5,14
2013020101,OTT,NJD,1,1,2,5,56.25,28,36,85.71,0.0,23,42,39.34,6,13,121.3,32,10,7,9
2013020106,SJS,DAL,0,0,3,3,49.25,34,33,100.0,0.0,35,31,54.37,12,17,103.03,13,18,9,8
2013020103,BOS,FLA,1,0,2,3,54.38,26,31,100.0,33.33,40,29,63.64,16,19,101.56,31,3,6,3
2013020100,CBJ,MTL,0,0,5,3,56.92,28,37,75.0,33.33,33,36,48.24,18,11,96.86,25,13,2,8
2013020102,MIN,TBL,0,0,3,1,46.15,28,24,85.71,0.0,26,30,51.43,8,12,104.35,16,9,11,4
2013020100,MTL,CBJ,1,1,3,5,43.07,37,28,66.66,25.0,36,33,51.76,11,18,103.14,19,16,5,2
2013020102,TBL,MIN,1,1,1,3,53.84,24,28,100.0,14.28,30,26,48.57,12,8,95.65,21,12,11,13
2013020106,DAL,SJS,1,1,3,3,50.74,33,34,100.0,0.0,31,35,45.63,17,12,96.97,19,24,6,11
2013020101,NJD,OTT,0,0,5,2,43.75,36,28,100.0,14.28,42,23,60.66,13,6,78.7,18,6,7,3
2013020103,FLA,BOS,0,1,3,2,45.61,31,26,66.66,0.0,29,40,36.36,19,16,98.44,27,14,12,7
2013020097,CAR,TOR,1,0,2,3,50.0,37,37,100.0,25.0,38,26,61.45,24,13,97.14,25,6,6,9
2013020105,LAK,NSH,1,0,1,1,43.33,34,26,100.0,0.0,30,35,42.35,17,12,101.93,14,16,5,4
2013020096,VAN,BUF,1,0,0,3,52.54,28,31,100.0,0.0,34,25,55.26,16,18,108.0,7,17,5,2
2013020098,NYI,EDM,1,1,2,3,40.0,33,22,100.0,20.0,40,29,58.9,16,7,95.56,28,13,13,1
2013020098,EDM,NYI,0,0,3,2,60.0,22,33,80.0,0.0,29,40,41.1,7,16,104.44,18,10,10,5
2013020104,CHI,STL,0,1,2,2,52.38,30,33,66.66,0.0,29,28,51.35,15,18,105.24,26,12,17,9
2013020097,TOR,CAR,0,1,3,2,50.0,37,37,75.0,0.0,26,38,38.55,13,24,102.86,37,12,10,14
2013020107,COL,DET,0,1,4,2,53.7,25,29,60.0,40.0,40,28,52.44,12,9,90.91,24,16,7,6
2013020099,PHI,PIT,0,1,4,1,58.2,28,39,100.0,25.0,25,35,50.53,12,13,88.46,33,15,8,4
2013020096,BUF,VAN,0,1,3,0,47.45,31,28,100.0,0.0,25,34,44.74,18,16,92.0,20,10,3,9
2013020099,PIT,PHI,1,0,1,4,41.79,39,28,75.0,0.0,35,25,49.47,13,12,111.54,35,23,5,5
2013020104,STL,CHI,1,0,2,2,47.61,33,30,100.0,33.33,28,29,48.65,18,15,94.76,24,14,9,3
2013020105,NSH,LAK,0,1,1,1,56.66,26,34,100.0,0.0,35,30,57.65,12,17,98.07,20,17,6,15
2013020107,DET,COL,1,0,2,4,46.29,29,25,60.0,40.0,28,40,47.56,9,12,109.09,13,18,10,6
2013020094,WSH,NYR,0,1,2,0,54.41,31,37,100.0,0.0,22,36,44.94,21,20,96.43,21,13,9,11
2013020094,NYR,WSH,1,0,0,2,45.58,37,31,100.0,0.0,36,22,55.06,20,21,103.57,35,22,5,4
2013020095,CGY,ANA,0,0,3,2,39.47,46,30,100.0,0.0,35,22,57.33,18,18,82.27,22,16,5,5
2013020095,ANA,CGY,1,1,2,3,60.52,30,46,100.0,0.0,22,35,42.67,18,18,117.73,21,12,7,8
2013020087,CBJ,DET,0,0,2,1,48.48,34,32,75.0,33.33,37,32,48.19,15,17,95.83,24,11,4,6
2013020087,DET,CBJ,1,1,1,2,51.51,32,34,66.66,25.0,32,37,51.81,17,15,104.17,19,10,9,9
2013020088,TBL,LAK,1,1,1,5,48.07,27,25,100.0,0.0,25,31,45.0,13,10,115.24,24,17,6,7
2013020088,LAK,TBL,0,0,5,1,51.92,25,27,100.0,0.0,31,25,55.0,10,13,84.76,24,13,2,8
2013020086,CAR,CHI,0,1,2,2,60.27,29,44,100.0,0.0,34,36,49.07,26,15,100.69,31,13,18,15
2013020083,BUF,NYI,1,0,3,3,48.52,35,33,66.66,25.0,34,44,46.23,11,19,102.64,32,18,8,6
2013020084,PHI,VAN,0,1,3,2,30.0,35,15,100.0,0.0,22,25,46.74,12,14,97.49,23,17,6,9
2013020083,NYI,BUF,0,1,3,3,51.47,33,35,75.0,33.33,44,34,53.77,19,11,97.36,25,16,13,13
2013020093,PHX,OTT,0,1,4,3,55.55,32,40,66.66,25.0,37,32,48.0,23,17,99.26,33,12,6,5
2013020092,DAL,COL,0,0,3,2,50.76,32,33,100.0,25.0,41,26,51.9,16,18,94.48,12,13,6,6
2013020082,TOR,MIN,1,1,1,4,38.18,34,21,80.0,66.66,14,37,30.14,9,19,111.11,33,14,8,21
2013020089,STL,SJS,0,1,6,2,48.33,31,29,57.14,0.0,27,39,51.16,14,10,98.99,18,10,5,2
2013020090,NSH,FLA,1,1,3,4,52.54,28,31,100.0,50.0,30,25,52.22,15,15,96.42,19,12,12,7
2013020086,CHI,CAR,1,0,2,2,39.72,44,29,100.0,0.0,36,34,50.93,15,26,99.31,20,26,12,5
2013020093,OTT,PHX,1,0,3,4,44.44,40,32,75.0,33.33,32,37,52.0,17,23,100.74,27,10,1,4
2013020091,MTL,WPG,1,0,0,3,54.92,32,39,100.0,20.0,25,36,37.76,14,26,111.11,11,26,1,9
2013020085,PIT,EDM,1,1,2,3,48.0,26,24,100.0,33.33,28,22,51.9,12,8,95.37,31,22,2,5
2013020082,MIN,TOR,0,0,4,1,61.81,21,34,33.33,20.0,37,14,69.86,19,9,88.89,23,11,10,10
2013020090,FLA,NSH,0,0,4,3,47.45,31,28,50.0,0.0,25,30,47.78,15,15,103.58,15,11,3,8
2013020092,COL,DAL,1,1,2,3,49.23,33,32,75.0,0.0,26,41,48.1,18,16,105.52,16,18,17,2
2013020089,SJS,STL,1,0,2,6,51.66,29,31,100.0,42.85,39,27,48.84,10,14,101.01,10,18,4,1
2013020084,VAN,PHI,1,0,2,3,70.0,15,35,100.0,0.0,25,22,53.26,14,12,102.51,26,18,5,8
2013020085,EDM,PIT,0,0,3,2,52.0,24,26,66.66,0.0,22,28,48.1,8,12,104.63,21,13,1,3
2013020091,WPG,MTL,0,1,3,0,45.07,39,32,80.0,0.0,36,25,62.24,26,14,88.89,19,10,3,11
2013020081,BUF,MIN,0,1,2,1,44.89,27,22,66.66,0.0,23,20,54.69,12,8,105.26,23,7,11,12
2013020081,MIN,BUF,1,0,1,2,55.1,22,27,100.0,33.33,20,23,45.31,8,12,94.74,8,11,5,2
2013020080,WSH,EDM,1,1,2,4,51.85,26,28,100.0,66.66,20,30,49.38,16,8,102.67,28,13,9,9
2013020080,EDM,WSH,0,0,4,2,48.14,28,26,33.33,0.0,30,20,50.62,8,16,97.33,29,16,10,5
2013020079,BOS,DET,0,1,3,2,47.82,24,22,0.0,0.0,30,27,54.65,11,9,96.59,25,4,3,10
2013020079,DET,BOS,1,0,2,3,52.17,22,24,100.0,0.0,27,30,45.35,9,11,103.41,19,22,1,7
2013020077,WPG,NJD,1,1,0,3,53.96,29,34,100.0,0.0,35,24,45.68,12,16,108.33,31,19,3,9
2013020077,NJD,WPG,0,0,3,0,46.03,34,29,100.0,0.0,24,35,54.32,16,12,91.67,18,9,3,9
2013020078,ANA,OTT,1,1,1,4,61.29,24,38,100.0,0.0,56,31,49.11,14,15,107.24,17,18,4,13
2013020078,OTT,ANA,0,0,4,1,38.7,38,24,100.0,0.0,31,56,50.89,15,14,92.76,28,11,6,10
2013020076,LAK,FLA,1,0,0,3,57.77,19,26,100.0,0.0,29,20,64.56,18,9,111.11,33,5,6,1
2013020076,FLA,LAK,0,1,3,0,42.22,26,19,100.0,0.0,20,29,35.44,9,18,88.89,24,15,4,6
2013020075,CAR,PHX,0,1,5,3,46.57,39,34,60.0,11.11,34,32,44.87,16,7,100.96,16,10,8,9
2013020075,PHX,CAR,1,0,3,5,53.42,34,39,88.88,40.0,32,34,55.13,7,16,99.04,25,16,6,12
2013020070,NYR,STL,0,0,5,3,43.33,34,26,66.66,40.0,29,34,37.18,8,14,99.11,17,15,2,4
2013020067,COL,WSH,1,0,1,5,50.0,35,35,100.0,33.33,28,41,35.42,15,26,112.44,32,19,6,8
2013020070,STL,NYR,1,1,3,5,56.66,26,34,60.0,33.33,34,29,62.82,14,8,100.89,16,13,2,2
2013020073,VAN,MTL,0,1,4,1,46.47,38,33,33.33,0.0,40,38,45.87,13,20,100.45,19,16,4,8
2013020066,PIT,TBL,1,0,4,5,52.85,33,37,60.0,60.0,26,18,58.73,14,9,92.5,22,14,10,13
2013020064,EDM,TOR,0,0,6,5,60.0,24,36,66.66,25.0,31,26,46.51,8,13,100.53,41,20,5,18
2013020069,BUF,CHI,0,0,2,1,42.37,34,25,80.0,0.0,29,40,48.1,10,17,99.82,28,11,8,14
2013020065,PHI,DET,0,0,5,2,42.85,36,27,57.14,0.0,34,30,61.97,15,15,100.65,24,8,7,6
2013020069,CHI,BUF,1,1,1,2,57.62,25,34,100.0,20.0,40,29,51.9,17,10,100.18,17,9,22,27
2013020074,OTT,SJS,0,0,3,2,43.47,39,30,80.0,33.33,23,50,38.37,10,17,100.47,24,15,4,17
2013020066,TBL,PIT,0,1,5,4,47.14,37,33,40.0,40.0,18,26,41.27,9,14,107.5,20,9,13,8
2013020071,NSH,NYI,1,1,2,3,59.61,21,31,100.0,50.0,31,16,64.63,14,11,92.31,14,17,13,8
2013020074,SJS,OTT,1,1,2,3,56.52,30,39,66.66,20.0,50,23,61.63,17,10,99.53,24,16,10,15
2013020072,DAL,MIN,0,0,5,1,51.72,28,30,50.0,33.33,19,36,39.02,11,14,88.89,10,14,3,7
2013020064,TOR,EDM,1,1,5,6,40.0,36,24,75.0,33.33,26,31,53.49,13,8,99.47,38,13,11,21
2013020073,MTL,VAN,1,0,1,4,53.52,33,38,100.0,66.66,38,40,54.13,20,13,99.56,14,17,6,3
2013020072,MIN,DAL,1,1,1,5,48.27,30,28,66.66,50.0,36,19,60.98,14,11,111.11,15,10,15,9
2013020067,WSH,COL,0,1,5,1,50.0,35,35,66.66,0.0,41,28,64.58,26,15,87.56,25,9,9,9
2013020071,NYI,NSH,0,0,3,2,40.38,31,21,50.0,0.0,16,31,35.37,11,14,107.69,16,17,11,9
2013020065,DET,PHI,1,1,2,5,57.14,27,36,100.0,42.85,30,34,38.03,15,15,99.35,20,15,8,12
2013020068,CBJ,BOS,0,1,3,1,45.16,34,28,100.0,25.0,27,36,46.99,20,13,92.86,29,13,4,5
2013020068,BOS,CBJ,1,0,1,3,54.83,28,34,75.0,0.0,36,27,53.01,13,20,107.14,28,18,4,4
2013020060,FLA,PIT,1,1,3,6,36.2,37,21,100.0,50.0,30,39,42.53,14,13,109.68,27,15,11,7
2013020060,PIT,FLA,0,0,6,3,63.79,21,37,50.0,0.0,39,30,57.47,13,14,90.33,23,10,3,2
2013020059,CAR,LAK,0,1,1,1,31.42,48,22,100.0,20.0,28,37,44.21,13,21,100.0,18,12,12,16
2013020061,CHI,NYI,1,1,2,3,53.84,30,35,100.0,0.0,28,19,64.29,18,19,100.0,18,13,14,10
2013020059,LAK,CAR,1,0,1,1,68.57,22,48,80.0,0.0,37,28,55.79,21,13,100.0,36,23,4,2
2013020058,PHI,PHX,0,1,2,1,51.51,32,34,83.33,0.0,37,31,51.04,16,17,100.15,18,17,8,11
2013020063,NJD,CGY,0,0,3,2,43.39,30,23,50.0,0.0,21,29,50.0,17,13,106.36,10,11,4,7
2013020062,DAL,WPG,1,0,1,4,37.5,40,24,83.33,40.0,31,44,44.58,10,21,108.33,21,19,1,8
2013020058,PHX,PHI,1,0,1,2,48.48,34,32,100.0,16.66,31,37,48.96,17,16,99.85,23,11,5,6
2013020061,NYI,CHI,0,0,3,2,46.15,35,30,100.0,0.0,19,28,35.71,19,18,100.0,29,27,6,8
2013020063,CGY,NJD,1,1,2,3,56.6,23,30,100.0,50.0,29,21,50.0,13,17,93.64,14,17,9,13
2013020062,WPG,DAL,0,1,4,1,62.5,24,40,60.0,16.66,44,31,55.42,21,10,91.67,37,9,11,13
2013020052,TBL,FLA,1,1,2,7,62.71,22,37,80.0,40.0,28,21,60.0,17,3,114.38,27,9,13,8
2013020051,PHX,DET,1,0,2,4,65.71,24,46,100.0,0.0,38,30,55.06,22,15,100.82,25,13,10,5
2013020051,DET,PHX,0,1,4,2,34.28,46,24,100.0,0.0,30,38,44.94,15,22,99.18,25,6,7,12
2013020052,FLA,TBL,0,0,7,2,37.28,37,22,60.0,20.0,21,28,40.0,3,17,85.62,15,16,7,3
2013020055,MTL,EDM,1,0,1,4,45.45,36,30,75.0,50.0,27,28,49.45,11,16,109.52,13,21,6,11
2013020055,EDM,MTL,0,1,4,1,54.54,30,36,50.0,25.0,28,27,50.55,16,11,90.48,29,21,4,19
2013020053,TOR,NSH,1,0,0,4,39.39,40,26,100.0,50.0,26,36,44.16,15,20,109.52,23,12,11,11
2013020048,COL,BOS,1,0,0,2,50.0,32,32,100.0,25.0,30,39,43.18,9,23,100.0,25,14,3,7
2013020057,NYR,ANA,0,0,6,0,46.77,33,29,100.0,0.0,34,37,54.88,19,14,76.92,26,11,2,10
2013020050,WSH,CAR,0,1,3,2,54.92,32,39,80.0,0.0,32,36,51.28,14,14,101.19,26,9,16,5
2013020056,VAN,SJS,0,1,4,1,40.29,40,27,100.0,0.0,26,29,38.46,17,18,93.88,22,15,5,6
2013020048,BOS,COL,0,1,2,0,50.0,32,32,75.0,0.0,39,30,56.82,23,9,100.0,27,17,5,7
2013020054,WPG,MIN,0,0,2,1,26.22,45,16,100.0,20.0,15,30,34.85,9,15,91.67,18,17,4,3
2013020056,SJS,VAN,1,0,1,4,59.7,27,40,100.0,0.0,29,26,61.54,18,17,106.12,18,13,7,3
2013020053,NSH,TOR,0,1,4,0,60.6,26,40,50.0,0.0,36,26,55.84,20,15,90.48,15,13,6,8
2013020049,CBJ,BUF,1,0,1,4,56.0,22,28,100.0,0.0,33,27,45.88,11,17,111.53,18,14,4,6
2013020057,ANA,NYR,1,1,0,6,53.22,29,33,100.0,0.0,37,34,45.12,14,19,123.08,22,13,6,5
2013020049,BUF,CBJ,0,1,4,1,44.0,28,22,100.0,0.0,27,33,54.12,17,11,88.47,25,7,10,5
2013020054,MIN,WPG,1,1,1,2,73.77,16,45,80.0,0.0,30,15,65.15,15,9,108.33,19,10,6,8
2013020050,CAR,WSH,1,0,2,3,45.07,39,32,100.0,20.0,36,32,48.72,14,14,98.81,28,11,11,5
2013020047,LAK,OTT,1,1,3,4,60.56,28,43,75.0,33.33,32,25,56.98,20,12,92.09,37,13,7,9
2013020047,OTT,LAK,0,0,4,3,39.43,43,28,66.66,25.0,25,32,43.02,12,20,107.91,41,14,3,9
2013020045,CHI,STL,0,0,3,2,46.55,31,27,50.0,100.0,28,34,51.09,15,15,93.55,20,9,4,0
2013020045,STL,CHI,1,1,2,3,53.44,27,31,0.0,50.0,34,28,48.91,15,15,106.45,22,14,8,3
2013020046,MTL,CGY,0,0,3,2,52.54,28,31,66.66,33.33,35,25,55.91,16,13,94.87,14,16,9,7
2013020046,CGY,MTL,1,1,2,3,47.45,31,28,66.66,33.33,25,35,44.09,13,16,105.13,22,14,6,13
2013020044,SJS,NYR,1,1,2,9,52.3,31,34,66.66,66.66,47,20,64.06,20,12,108.04,9,16,10,13
2013020041,TBL,BUF,1,0,2,3,55.17,26,32,50.0,33.33,34,23,58.23,11,11,103.7,13,11,2,5
2013020044,NYR,SJS,0,0,9,2,47.69,34,31,33.33,33.33,20,47,35.94,12,20,91.96,25,22,5,10
2013020041,BUF,TBL,0,1,3,2,44.82,32,26,66.66,50.0,23,34,41.77,11,11,96.3,27,14,7,7
2013020038,PHX,NYI,0,0,6,1,49.09,28,27,66.66,0.0,34,28,58.06,14,8,84.85,34,9,8,9
2013020043,VAN,NJD,1,1,2,3,49.25,34,33,100.0,0.0,32,23,59.49,15,21,98.32,26,5,8,6
2013020042,MIN,NSH,0,0,3,2,44.59,41,33,50.0,50.0,34,25,63.77,24,16,100.0,14,6,6,5
2013020040,PIT,CAR,1,1,2,5,61.97,27,44,100.0,66.66,37,34,51.65,21,11,98.25,25,16,8,9
2013020039,FLA,PHI,0,0,2,1,49.01,26,25,100.0,0.0,34,30,56.98,13,8,92.46,12,16,5,6
2013020040,CAR,PIT,0,0,5,2,38.02,44,27,33.33,0.0,34,37,48.35,11,21,101.75,16,11,5,3
2013020043,NJD,VAN,0,0,3,2,50.74,33,34,100.0,0.0,23,32,40.51,21,15,101.68,25,16,4,8
2013020038,NYI,PHX,1,1,1,6,50.9,27,28,100.0,33.33,28,34,41.94,8,14,115.15,15,7,8,15
2013020037,COL,TOR,1,0,1,2,60.29,27,41,100.0,0.0,33,28,47.0,23,17,102.55,44,18,5,9
2013020042,NSH,MIN,1,1,2,3,55.4,33,41,50.0,50.0,25,34,36.23,16,24,100.0,25,12,9,8
2013020039,PHI,FLA,1,1,1,2,50.98,25,26,100.0,0.0,30,34,43.02,8,13,107.54,28,20,8,9
2013020037,TOR,COL,0,1,2,1,39.7,41,27,100.0,0.0,28,33,53.0,17,23,97.45,33,13,9,16
2013020036,NYR,LAK,1,0,1,3,56.14,25,32,100.0,0.0,28,29,50.56,13,18,109.09,28,16,4,8
2013020035,NJD,EDM,0,0,4,4,36.76,43,25,75.0,33.33,25,27,50.0,17,14,96.67,25,17,10,6
2013020035,EDM,NJD,1,1,4,4,63.23,25,43,66.66,25.0,27,25,50.0,14,17,103.33,24,13,13,13
2013020036,LAK,NYR,0,1,3,1,43.85,32,25,100.0,0.0,29,28,49.44,18,13,90.91,40,12,3,17
2013020033,WPG,ANA,0,1,3,2,40.67,35,24,100.0,33.33,17,34,41.46,7,18,99.53,25,13,5,10
2013020033,ANA,WPG,1,0,2,3,59.32,24,35,66.66,0.0,34,17,58.54,18,7,100.47,21,17,6,7
2013020034,VAN,CGY,1,0,4,5,59.32,24,35,100.0,0.0,28,36,52.0,10,19,104.89,9,19,9,8
2013020034,CGY,VAN,0,1,5,4,40.67,35,24,100.0,0.0,36,28,48.0,19,10,95.11,19,18,6,8
2013020032,CAR,PHI,1,1,1,2,57.14,24,32,100.0,0.0,34,18,57.65,12,19,101.02,29,11,9,6
2013020032,PHI,CAR,0,0,2,1,42.85,32,24,100.0,0.0,18,34,42.35,19,12,98.98,46,14,7,5
2013020031,SJS,PHX,1,1,1,4,47.56,43,39,100.0,50.0,51,23,61.29,24,16,97.6,23,14,12,10
2013020031,PHX,SJS,0,0,4,1,52.43,39,43,50.0,0.0,23,51,38.71,16,24,102.4,39,13,2,8
2013020026,CHI,TBL,0,1,2,2,50.0,31,31,0.0,20.0,39,16,58.54,14,15,95.12,19,17,14,7
2013020027,FLA,STL,0,0,7,0,42.1,33,24,75.0,0.0,19,34,46.38,11,9,78.26,12,6,4,2
